Id,BookLevel,GroupId,MonsterId,CardBorder,SlotImage,BeadImage,UseLargeBeadImage,CardImage,MonsterCoreItemId,RequiredQuantity,StatusIcon,EffectType,EffectType2,EffectParam,HuntType,HuntingSpotId,NameDirection
33,6,4,30184,2,2,7,0,69,472014,50,Icon_Skill_Passive_20234,10,166,91,0,,0
33,7,4,30184,2,2,8,0,69,472014,50,Icon_Skill_Passive_20234,10,166,104,0,,0
33,8,4,30184,3,3,9,0,69,472014,100,Icon_Skill_Passive_20234,10,166,117,0,,0
33,9,4,30184,3,3,10,0,69,472014,100,Icon_Skill_Passive_20234,10,166,130,0,,0
34,0,4,301001,1,1,1,1,71,472015,1,Icon_Skill_Active_10112,1,2,128,1,,0
34,1,4,301001,1,1,2,1,71,472015,1,Icon_Skill_Active_10112,1,2,256,1,,0
34,2,4,301001,1,1,3,1,71,472015,1,Icon_Skill_Active_10112,1,2,384,1,,0
34,3,4,301001,1,1,4,1,71,472015,1,Icon_Skill_Active_10112,1,2,512,1,,0
34,4,4,301001,1,1,5,1,71,472015,3,Icon_Skill_Active_10112,1,2,640,1,,0
34,5,4,301001,2,2,6,0,71,472015,3,Icon_Skill_Active_10112,1,2,768,1,,0
34,6,4,301001,2,2,7,0,71,472015,4,Icon_Skill_Active_10112,1,2,896,1,,0
34,7,4,301001,2,2,8,0,71,472015,4,Icon_Skill_Active_10112,1,2,1024,1,,0
34,8,4,301001,3,3,9,0,71,472015,6,Icon_Skill_Active_10112,1,2,1152,1,,0
34,9,4,301001,3,3,10,0,71,472015,6,Icon_Skill_Active_10112,1,2,1280,1,,0
40,0,5,20381,1,1,1,1,67,470031,5,Icon_Skill_Passive_20235,11,166,12,0,,0
40,1,5,20381,1,1,2,1,67,470031,5,Icon_Skill_Passive_20235,11,166,24,0,,0
40,2,5,20381,1,1,3,1,67,470031,8,Icon_Skill_Passive_20235,11,166,36,0,,0
40,3,5,20381,1,1,4,1,67,470031,8,Icon_Skill_Passive_20235,11,166,48,0,,0
40,4,5,20381,1,1,5,1,67,470031,15,Icon_Skill_Passive_20235,11,166,60,0,,0
40,5,5,20381,2,2,6,0,67,470031,15,Icon_Skill_Passive_20235,11,166,72,0,,0
40,6,5,20381,2,2,7,0,67,470031,25,Icon_Skill_Passive_20235,11,166,84,0,,0
40,7,5,20381,2,2,8,0,67,470031,25,Icon_Skill_Passive_20235,11,166,96,0,,0
40,8,5,20381,3,3,9,0,67,470031,50,Icon_Skill_Passive_20235,11,166,108,0,,0
40,9,5,20381,3,3,10,0,67,470031,50,Icon_Skill_Passive_20235,11,166,120,0,,0
41,0,5,20382,1,1,1,1,67,470032,5,Icon_Skill_Passive_21251,29,166,7,0,,0
41,1,5,20382,1,1,2,1,67,470032,5,Icon_Skill_Passive_21251,29,166,14,0,,0
41,2,5,20382,1,1,3,1,67,470032,8,Icon_Skill_Passive_21251,29,166,21,0,,0
41,3,5,20382,1,1,4,1,67,470032,8,Icon_Skill_Passive_21251,29,166,28,0,,0
41,4,5,20382,1,1,5,1,67,470032,15,Icon_Skill_Passive_21251,29,166,35,0,,0
41,5,5,20382,2,2,6,0,67,470032,15,Icon_Skill_Passive_21251,29,166,42,0,,0
41,6,5,20382,2,2,7,0,67,470032,25,Icon_Skill_Passive_21251,29,166,49,0,,0
41,7,5,20382,2,2,8,0,67,470032,25,Icon_Skill_Passive_21251,29,166,56,0,,0
41,8,5,20382,3,3,9,0,67,470032,50,Icon_Skill_Passive_21251,29,166,63,0,,0
41,9,5,20382,3,3,10,0,67,470032,50,Icon_Skill_Passive_21251,29,166,70,0,,0
42,0,5,20383,1,1,1,1,67,470033,5,Icon_Skill_Passive_20231,26,166,8,0,,0
42,1,5,20383,1,1,2,1,67,470033,5,Icon_Skill_Passive_20231,26,166,16,0,,0
42,2,5,20383,1,1,3,1,67,470033,8,Icon_Skill_Passive_20231,26,166,24,0,,0
42,3,5,20383,1,1,4,1,67,470033,8,Icon_Skill_Passive_20231,26,166,32,0,,0
42,4,5,20383,1,1,5,1,67,470033,15,Icon_Skill_Passive_20231,26,166,40,0,,0
42,5,5,20383,2,2,6,0,67,470033,15,Icon_Skill_Passive_20231,26,166,48,0,,0
42,6,5,20383,2,2,7,0,67,470033,25,Icon_Skill_Passive_20231,26,166,56,0,,0
42,7,5,20383,2,2,8,0,67,470033,25,Icon_Skill_Passive_20231,26,166,64,0,,0
42,8,5,20383,3,3,9,0,67,470033,50,Icon_Skill_Passive_20231,26,166,72,0,,0
42,9,5,20383,3,3,10,0,67,470033,50,Icon_Skill_Passive_20231,26,166,80,0,,0
43,0,5,20384,1,1,1,1,67,470034,5,Icon_Skill_Active_10112,1,2,11,0,,0
43,1,5,20384,1,1,2,1,67,470034,5,Icon_Skill_Active_10112,1,2,22,0,,0
43,2,5,20384,1,1,3,1,67,470034,8,Icon_Skill_Active_10112,1,2,33,0,,0
43,3,5,20384,1,1,4,1,67,470034,8,Icon_Skill_Active_10112,1,2,44,0,,0
43,4,5,20384,1,1,5,1,67,470034,15,Icon_Skill_Active_10112,1,2,55,0,,0
43,5,5,20384,2,2,6,0,67,470034,15,Icon_Skill_Active_10112,1,2,66,0,,0
43,6,5,20384,2,2,7,0,67,470034,25,Icon_Skill_Active_10112,1,2,77,0,,0
43,7,5,20384,2,2,8,0,67,470034,25,Icon_Skill_Active_10112,1,2,88,0,,0
43,8,5,20384,3,3,9,0,67,470034,50,Icon_Skill_Active_10112,1,2,99,0,,0
43,9,5,20384,3,3,10,0,67,470034,50,Icon_Skill_Active_10112,1,2,110,0,,0
44,0,5,20385,1,1,1,1,67,470035,5,Icon_Skill_Unique_30001,21,22,11,0,,0
44,1,5,20385,1,1,2,1,67,470035,5,Icon_Skill_Unique_30001,21,22,22,0,,0
44,2,5,20385,1,1,3,1,67,470035,8,Icon_Skill_Unique_30001,21,22,33,0,,0
44,3,5,20385,1,1,4,1,67,470035,8,Icon_Skill_Unique_30001,21,22,44,0,,0
44,4,5,20385,1,1,5,1,67,470035,15,Icon_Skill_Unique_30001,21,22,55,0,,0
44,5,5,20385,2,2,6,0,67,470035,15,Icon_Skill_Unique_30001,21,22,66,0,,0
44,6,5,20385,2,2,7,0,67,470035,25,Icon_Skill_Unique_30001,21,22,77,0,,0
44,7,5,20385,2,2,8,0,67,470035,25,Icon_Skill_Unique_30001,21,22,88,0,,0
44,8,5,20385,3,3,9,0,67,470035,50,Icon_Skill_Unique_30001,21,22,99,0,,0
44,9,5,20385,3,3,10,0,67,470035,50,Icon_Skill_Unique_30001,21,22,110,0,,0
45,0,5,20386,1,1,1,1,67,470036,5,Icon_Skill_Passive_23211,58,166,16,0,,0
45,1,5,20386,1,1,2,1,67,470036,5,Icon_Skill_Passive_23211,58,166,32,0,,0
45,2,5,20386,1,1,3,1,67,470036,8,Icon_Skill_Passive_23211,58,166,48,0,,0
45,3,5,20386,1,1,4,1,67,470036,8,Icon_Skill_Passive_23211,58,166,64,0,,0
45,4,5,20386,1,1,5,1,67,470036,15,Icon_Skill_Passive_23211,58,166,80,0,,0
45,5,5,20386,2,2,6,0,67,470036,15,Icon_Skill_Passive_23211,58,166,96,0,,0
45,6,5,20386,2,2,7,0,67,470036,25,Icon_Skill_Passive_23211,58,166,112,0,,0
45,7,5,20386,2,2,8,0,67,470036,25,Icon_Skill_Passive_23211,58,166,128,0,,0
45,8,5,20386,3,3,9,0,67,470036,50,Icon_Skill_Passive_23211,58,166,144,0,,0
45,9,5,20386,3,3,10,0,67,470036,50,Icon_Skill_Passive_23211,58,166,160,0,,0
46,0,5,20398,1,1,1,1,70,470037,1,Icon_Skill_Passive_23251,60,166,31,0,,0
46,1,5,20398,1,1,2,1,70,470037,1,Icon_Skill_Passive_23251,60,166,62,0,,0
46,2,5,20398,1,1,3,1,70,470037,1,Icon_Skill_Passive_23251,60,166,93,0,,0
46,3,5,20398,1,1,4,1,70,470037,1,Icon_Skill_Passive_23251,60,166,124,0,,0
46,4,5,20398,1,1,5,1,70,470037,2,Icon_Skill_Passive_23251,60,166,155,0,,0
46,5,5,20398,2,2,6,0,70,470037,2,Icon_Skill_Passive_23251,60,166,186,0,,0
46,6,5,20398,2,2,7,0,70,470037,3,Icon_Skill_Passive_23251,60,166,217,0,,0
46,7,5,20398,2,2,8,0,70,470037,3,Icon_Skill_Passive_23251,60,166,248,0,,0
46,8,5,20398,3,3,9,0,70,470037,4,Icon_Skill_Passive_23251,60,166,279,0,,0
46,9,5,20398,3,3,10,0,70,470037,4,Icon_Skill_Passive_23251,60,166,310,0,,0
50,0,6,20484,1,1,1,1,67,470044,5,Icon_Skill_Passive_20235,11,166,22,0,,0
50,1,6,20484,1,1,2,1,67,470044,5,Icon_Skill_Passive_20235,11,166,44,0,,0
50,2,6,20484,1,1,3,1,67,470044,8,Icon_Skill_Passive_20235,11,166,66,0,,0
50,3,6,20484,1,1,4,1,67,470044,8,Icon_Skill_Passive_20235,11,166,88,0,,0
50,4,6,20484,1,1,5,1,67,470044,15,Icon_Skill_Passive_20235,11,166,110,0,,0
50,5,6,20484,2,2,6,0,67,470044,15,Icon_Skill_Passive_20235,11,166,132,0,,0
50,6,6,20484,2,2,7,0,67,470044,30,Icon_Skill_Passive_20235,11,166,154,0,,0
50,7,6,20484,2,2,8,0,67,470044,30,Icon_Skill_Passive_20235,11,166,176,0,,0
50,8,6,20484,3,3,9,0,67,470044,65,Icon_Skill_Passive_20235,11,166,198,0,,0
50,9,6,20484,3,3,10,0,67,470044,65,Icon_Skill_Passive_20235,11,166,220,0,,0
51,0,6,20486,1,1,1,1,67,470046,5,Icon_Skill_Passive_20231,26,166,10,0,,0
51,1,6,20486,1,1,2,1,67,470046,5,Icon_Skill_Passive_20231,26,166,20,0,,0
51,2,6,20486,1,1,3,1,67,470046,8,Icon_Skill_Passive_20231,26,166,30,0,,0
51,3,6,20486,1,1,4,1,67,470046,8,Icon_Skill_Passive_20231,26,166,40,0,,0
51,4,6,20486,1,1,5,1,67,470046,15,Icon_Skill_Passive_20231,26,166,50,0,,0
51,5,6,20486,2,2,6,0,67,470046,15,Icon_Skill_Passive_20231,26,166,60,0,,0
51,6,6,20486,2,2,7,0,67,470046,30,Icon_Skill_Passive_20231,26,166,70,0,,0
51,7,6,20486,2,2,8,0,67,470046,30,Icon_Skill_Passive_20231,26,166,80,0,,0
51,8,6,20486,3,3,9,0,67,470046,65,Icon_Skill_Passive_20231,26,166,90,0,,0
51,9,6,20486,3,3,10,0,67,470046,65,Icon_Skill_Passive_20231,26,166,100,0,,0
52,0,6,20481,1,1,1,1,68,470041,5,Icon_Skill_Passive_20232,101,166,10,0,,0
52,1,6,20481,1,1,2,1,68,470041,5,Icon_Skill_Passive_20232,101,166,20,0,,0
52,2,6,20481,1,1,3,1,68,470041,10,Icon_Skill_Passive_20232,101,166,30,0,,0
52,3,6,20481,1,1,4,1,68,470041,10,Icon_Skill_Passive_20232,101,166,40,0,,0
52,4,6,20481,1,1,5,1,68,470041,20,Icon_Skill_Passive_20232,101,166,50,0,,0
52,5,6,20481,2,2,6,0,68,470041,20,Icon_Skill_Passive_20232,101,166,60,0,,0
